VAR,Ambient_Temp,CMBW_P0,CPU1_Temp,CPU2_Temp,CPU_Diode_1,CPU_Diode_2,CPU_VDD_Curr,CPU_VDD_Volt,CUR_VDD0,FREQA_P0,FREQ_P0#CMP_CORE,FREQ_P0#CMP_PROC,Fan_1,Fan_2,Fan_3,Fan_4,Fan_Power,GPU_Power,GPU_Temp_1,GPU_Temp_2,GPU_Temp_3,GPU_Temp_4,IPS_P0#CMP_CORE,IPS_P0#CMP_PROC,M4RD_MEM,M4WR_MEM,MRD_P0,MWR_P0,Mem_Cache_Power,Mem_Proc0_Pwr,Mem_Proc1_Pwr,NOTBZE_P0,NOTFIN_P0,PCIE_Proc0_Pwr,PCIE_Proc1_Power,PWRPX_P0,PWR_APSS,PWR_FAN,PWR_GPU,PWR_MEM,PWR_P0,PWR_VCS0,PWR_VDD0,PWR_null,Proc0_Power,Proc1_Power,SLEEPCNT_P0,System_Power,TEMP_P0#CMP_CORE,TEMP_P0#CMP_PROC,TEMP_P0PEAK,UTIL_P0#CMP_CORE,UTIL_P0#CMP_PROC,VOLT_V0,VOLT_V1,CPU_Core_Temp,DIMM_Temp,Mem_Buf_Temp
1.38,-0.1535344932033697,-0.018987596124625937,0.026820182297018283,0.009416051702442307,0.001986952864937025,-0.005879351343228312,0.009314710263593567,0.005086521325587651,-0.00357843224742721,0.016658754757021,0.006791960049850387,-0.036882339671497774,0.03142801011712143,0.028278792101566474,0.020670127050298526,0.03591298065139811,0.08970545796993386,0.06217530835008429,0.05256652713139262,0.03179303992539659,0.11841404016236562,0.08211241613557427,0.05696420158835642,0.017775589017432928,0.047298428480096334,0.016116748780539644,-0.01709333689507503,7.635998246511332e-05,-0.7945934324463712,0.2611191760018866,0.22691321369776954,-0.02188802986651694,-0.023029884114917087,-0.10847506611844515,-0.10302977651156205,-0.059091704121227925,0.022775902105862524,0.12486864641006735,0.027112122811851234,0.10036446644479478,-0.031464604965769825,-0.1297371846970492,-0.012454598146033634,0.022365742537098342,0.015139450014210997,-0.08630872148414821,-0.03541494372396693,0.052633261278133905,0.025259882091647052,0.022470617117650145,0.021993764100758897,0.05840084624765714,0.00437414752727256,-0.05465156163052448,-0.05689269045385343,0.024619990766553086,-0.13666051121875492,-0.24801012387536844
1.34,0.051125160628661244,-0.08109214301389028,0.1391879031514385,-0.19084322620201954,0.03266920595892503,-0.046297363024063565,0.22628963826530535,0.16032785007419476,0.08251327744116037,-0.0010137040139935327,-0.0810001555949191,0.24549198530946342,-0.03138948776097085,-0.03343400811634882,-0.04784740840222795,-0.05288362231776696,-0.03472856978163022,-0.15675163034904788,-0.009144084197799773,-0.17431788023158235,-0.05556113720581701,-0.04479174082313425,-0.029321582164917682,-0.00609832297539923,-0.32346389686454974,-0.004239754368797799,-0.22650707489013855,-0.13836794234056177,-0.2000067223412292,-0.11465237238186786,-0.0019943669019574016,-0.18791261828010852,-0.18643217786434124,0.29078264802866854,-0.04738025406203242,0.03463545739175935,-0.04646414893172719,-0.0260374009573976,-0.10269703322489082,0.03538245048803451,0.12359268191099858,0.19675819097751057,0.10290652604792223,-0.046235395824995855,0.2222039010570912,-0.35526474170924915,0.10824258026857424,-0.09693244500691087,0.0746856709545565,0.01629578745247945,0.08925118596692003,-0.09066444798029959,-0.078643497990628,0.04001738813036602,0.05480782126633426,0.019324809193151826,0.07111462575370546,0.09597077064985787
1.07,-0.10679193194277124,-0.0344632765666107,0.08264049235097301,0.03917824737157566,0.0051521674736707546,0.014067671843857738,-0.02185858007050892,-0.03605607203316359,-0.07704885643647225,-0.16989558442041558,0.07288368375579904,0.4008024645085931,0.00937009986961207,0.020768266567441296,0.01638213974805383,0.01070787689798569,0.01709276998058038,-0.12222827676111012,0.059409603891566104,0.07479692694485816,0.1296472252637484,0.04661038592777529,0.016175493785318292,0.5643370809053042,0.2873287648985613,-0.17173935109228466,0.09077349271511326,0.02819073947901962,0.15139946423706807,0.1326615251131769,0.01563138766949344,-0.05516136847729155,-0.06171348337523323,0.025946373641374986,0.009149387071523988,-0.09941327187079049,-0.05709339384307215,0.008524905796860775,-0.04554664555534116,-0.1552776270244016,-0.06753108291563692,0.018360636451770915,-0.07603406209965939,-0.05700419467676618,-0.02163522235698921,-0.20738245527724503,0.20482867611935923,-0.11926632231174018,0.05101301525691409,0.05208238295019043,0.06786838272005846,-0.05038127601194497,0.20195401244099406,-0.09901521149231349,-0.08015478648920532,0.05192920190920145,-0.11062268009804721,-0.08035282335265201
0.79,0.04688255760272007,-0.009469824540395817,-0.140872035286455,0.06671654254813483,-0.008103376180354054,0.04268296259507502,-0.11869073872568325,-0.14870998451014264,-0.07129730870839013,-0.002082078090562295,0.010202210410778068,0.5556625746817098,-0.035150180226625055,-0.05512088240687291,-0.0476858698737197,-0.040598441303754285,0.04547308350905388,0.14014565103830828,0.06342012234435135,-0.006457665277161274,-0.0506316305820492,-0.030867755406856982,-0.08868616045589665,0.1366662599082706,-0.3692141352277551,0.32028568127668505,-0.0733597117522805,0.02421662115722493,-0.1074691505496094,-0.18994452242229407,-0.03648277962672876,0.12820022746579468,0.13477567506613175,-0.11518413292126463,0.035345384126035814,-0.08308352551750949,0.012819382602340123,0.04281707687364471,0.03456259965388597,0.2876061871273338,-0.08028237601227507,-0.054734040150416635,-0.0793064176350621,0.013074229356274409,-0.12361120674396783,0.12654317112437508,0.0028324272578877626,0.10046573680753507,-0.051336299157458395,-0.034698479564547,-0.0823919395287314,0.02843753373392288,0.14873691142026527,-0.08341359983191954,-0.07485446136642926,-0.03946114464336509,0.06392126703603261,0.11193170115576458
0.62,0.0205110429799143,-0.05421473804780533,-0.037072364727521595,0.04016794964609584,-0.002798576474928635,-0.04278912132013858,-0.0395207173596679,-0.2560003576458275,0.00968055887331076,0.04225140022899614,0.0021379004754298325,0.15521420308930536,0.04362877574689729,0.026451394100380138,0.00966698681465993,0.01476107318339677,-0.05889172296671438,0.2736819468974048,-0.006966882477995082,-0.11359040745688948,-0.0077316475904509185,0.014667229415338157,-0.08331544689535869,-0.0545521810564612,-0.13929833889933885,-0.25772102587386614,0.04180597920924142,-0.014950031778556049,0.022015385600951086,0.32395289014385037,-0.067269292155804,0.012162736116655727,0.013401404072559978,0.4610811350052365,-0.4678633162178116,-0.024946708670005247,-0.03279257277158774,-0.0017441520551143579,-0.03748830905283487,-0.20070194888045717,0.007448412251448624,0.05729684991324103,-0.001567604385442459,-0.03255625074645367,-0.057968926015236275,0.22278425925611436,-0.07942937943585682,0.21756737770667486,-0.022518297097058656,-0.01563866580236803,-0.028890292616136164,-0.083803532733847,-0.014378892384520227,-0.021975462889429136,-0.0023024548072183683,-0.010891024470549175,0.00647268225995802,-0.029179544080001386
0.6,0.08894948530113524,-0.005051367975436604,0.023322302321207345,-0.1636909270240626,0.034517606482497645,-0.04610229226858151,0.06677676015589501,0.1692621823374287,0.029389344476958276,0.06334316932585335,-0.010733634453082008,0.17622716404124877,-0.00973653959387799,0.018694411738394145,0.0397597068188337,0.02402988721613697,-0.05353763829931696,0.34582138202156415,-0.006596925071083615,-0.07715905381800553,0.1884829395521352,0.05379685282105758,0.05236956579058563,-0.11993722260395887,-0.20027503947654113,0.052245998762295034,-0.05283634839977338,0.019066696780891085,0.14573748567423314,0.19404596420547598,0.047740940821755534,-0.017373113154321714,-0.016836244567822026,-0.32596854307370343,0.278363676052461,-0.0822265760140646,-0.022020943116308925,-0.03707327852760137,-0.017127615515485795,-0.49137956067299604,0.014464060518771592,-0.1092084676412009,0.03366661145741034,-0.022144477803917064,0.09529029417609311,-0.17714794993010108,-0.047111906342106775,0.2691031590748621,0.00860472599118099,-0.03406608163465987,-0.0003652357499398438,0.04973598485829317,-0.05402993643147262,-0.0726361064190454,-0.09703487270009707,-0.029118542375386372,0.028234758049463148,-0.10936699979967338
0.52,0.010861810257981875,-0.013895256931712032,-0.01058370061195049,0.01243163504825756,0.019745061661465786,0.03285753152158888,-0.012621893099592885,-0.04643837814855266,0.04230978169608807,0.16576111782875042,-0.02535848184381012,0.5617111479472804,-0.0035094708862744833,0.008865284800820446,0.00911769832428401,0.013634416296854772,0.019324742593550506,-0.3038527185472751,-0.0715358626533249,0.10486831598426526,-0.028196162047844215,0.018739429272234986,0.05414612785681372,-0.4335890960713498,0.3103702836370448,-0.05082662239216662,-0.0026420432873611177,-0.03572795831916431,0.0008746456383828677,0.04835821227952805,0.03404438944859933,-0.04368676085579549,-0.04522365766313843,-0.04979544734478555,-0.009802546956438517,-0.03243962655869591,0.06909092294404391,-0.0030640087301823924,0.08507647720186001,-0.08854390411036293,0.0177480797235289,-0.044031438915158455,0.026480315563433873,0.06885951466799703,-0.01388336694500862,0.09848985265052751,-0.25990391863267087,-0.2413681261028544,-0.03860703862536287,-0.0032611296803232615,-0.04650862430955498,0.036826758667299286,-0.2570393644494783,-0.025625931923489127,-0.02596209260985286,-0.002877940291747639,0.011441034952059436,-0.04313184938295364
0.43,0.09813470255645072,-0.2161737230185241,-0.07487910050390371,-0.06033403511634415,0.041697998449444384,-0.04501051056944852,-0.03313921683371057,-0.025286448960921803,0.0015572711897418878,-0.01188016131915236,0.0002102508449113305,-0.13234384330209498,-0.02987786372015727,-0.019830330081709382,-0.014303739022414524,-0.021968849417320635,0.030157125426472836,-0.26851188635416934,-0.05041304534462221,-0.13202189784426374,0.17376528685200576,0.0363308874344299,-0.10452458950997637,0.09075706538042719,0.002876820347772903,0.6124794490839842,-0.15001516960078615,-0.00786053791701305,0.012766447955361374,0.2848013370065207,-0.05339172208814781,0.02549982805899433,0.02982540477964152,0.13772943188280912,-0.07408827578782061,0.0442687338338083,0.1179676462861345,0.03354830134407949,0.16034433321776057,-0.3020039135235587,0.0022558168417860527,0.027936141044658407,-0.001810745036625432,0.11748697550533702,-0.03630900420655834,0.09553225136886229,0.022569502678150888,-0.21949603570446458,-0.04437666081484506,-0.06894666974926413,-0.05758520372193753,-0.016151122758709904,0.16075959869923942,0.04083462623327578,0.036977484397533913,-0.06701573955230039,0.04259424232989634,-0.06815891633577657
0.38,-0.02603579493581214,-0.8634407995227227,0.04097912939138331,0.0072313859924630864,-0.011676044013726844,0.00644973742419697,0.020472039935250597,0.09405901361208283,-0.000493921596881941,0.007523305909468202,0.003269704576720947,0.0071261395725858295,0.019923650234886583,0.02345939194618566,0.03533577604646697,0.030129499191364248,-0.05319193247592023,0.011361107015000961,0.007349875953802404,0.1053095386643177,-0.1350691683074807,-0.02100312656653175,0.05825636007593621,-0.04865547661170422,-0.04480244226413721,-0.1342220787863849,0.11354877115320378,0.11703107112881583,-0.004328555936705725,0.12989649785616336,-0.19641466672700572,0.15753971828055727,0.1564668127189471,-0.05064079045317511,0.08729544726587876,0.031322389890557856,-0.00012218165892413863,-0.03393837867195701,-0.0012897003450014512,0.1361909224809665,-0.0027714200645563465,-0.005480580124570689,-0.0023146395968162647,-0.00011439367478005943,0.01956264972064317,-0.08840939189413329,-0.011354456545307838,0.011703652467680868,0.011401964225582586,0.025971305673309606,0.024546104812273553,0.07314083061303381,-0.006369436045694715,0.02873979822868237,0.015887918078827522,0.021986228564148853,-0.01883754866750388,0.03705370025600664
0.33,-0.025566672989927344,0.15567529756651177,0.015865547176256444,0.07810689827553707,-0.035483273828762485,0.04066920222405608,0.02258108735576248,-0.008535378013597904,0.02650621734646303,-0.2547013824899903,0.02162995882733483,0.05859472718461856,-0.070157807001966,-0.05670884452346532,-0.048666913904055774,-0.03350732572643954,0.09426417065603104,0.02253463998482684,-0.07284852559661718,0.2262945637277784,-0.2619858060160174,-0.053038010406630864,0.3175662816726912,-0.17512869918385932,-0.052783376646240276,0.13383660232256445,-0.03869912979493633,0.049867271190712936,-0.005702167703475258,0.35052672449275113,-0.29324927524981514,-0.141500654210591,-0.14590508016513387,0.0027295958613055837,0.02819648154622669,0.031216460503879995,-0.034030485201728,0.11464991278273207,-0.05166147199578834,0.004489121680562414,0.01631096843219927,-0.03771041643214919,0.023618724490901993,-0.03359460766437603,0.015646133918350406,0.09796457977714863,0.46316781948837826,0.03337637597588851,-0.01870809727506455,0.04127766887113833,-0.023886507828055452,0.2785245695178986,-0.05182434381903396,0.03134804980693336,0.022794525466888423,0.03596652839478247,-0.001975258121587639,0.08414509696050516
0.3,0.021194441998120976,-0.0011863798168338787,0.015159404098446277,-0.06062003987835098,0.04153933097224657,0.06652751451626839,-0.003325142497259563,0.01174709178039509,0.014695962849591463,0.0928867268917315,-0.02502026505802934,-0.0832336476958381,-0.19872979789595918,-0.16516668474585572,-0.17602022674232162,-0.15552591775860983,0.39499320583939684,-0.03861314600765615,-0.13174921966123784,0.31330841254687974,-0.32031433523641617,0.3720139010311333,-0.11935982680957401,0.13682504696009437,-0.16843742153455518,-0.17346302345115308,0.014620686457631954,0.0016652856335487853,0.005673527408762827,-0.025674396205933647,0.054395459490771236,0.035334604821445514,0.03784784805791802,-0.028164822660176118,-0.050387908667404356,-0.012451765817499308,0.06949613474764943,0.27866455129811285,0.08384643450529472,-0.2241189877943542,0.004379929703380844,-0.04624321214606996,0.01036429567027793,0.07028295908022936,0.020829431719950154,-0.11801602548983521,-0.12337812496777534,-0.03626543946847684,-0.10575431163062086,-0.008562879147057665,-0.13305573363768608,-0.11546004706180005,0.03072874704916305,-0.010021113073560108,-0.013671471905530794,-0.005518226783354202,0.10659506467896057,0.052423707312822955
0.29,-0.01939972158377908,-0.21919940254586212,0.01458481081389127,0.003490336184801237,-0.0200045846717326,-0.0320275118955734,0.031073132549666177,-0.041888741562592945,0.039973169647439744,-0.163511461438935,-0.003660319007774023,0.05659839966225422,-0.11284106992866522,-0.08682899001336958,-0.13297120071553667,-0.12050909726646927,0.2530264416322465,0.09069415086875164,-0.06763877839033955,-0.05084852966527394,0.23653931231077413,-0.11722694076174214,0.1962286417419822,-0.13412246342476206,0.147261095899915,0.07410579533922274,0.13112972252962948,0.03759462616672139,-0.004177985241270998,-0.3816201953843523,0.4352982678139395,0.10820512776450408,0.10651730813531257,0.09353519257655502,-0.14044743638194063,0.05610218791622966,-0.08340282348514783,0.14139718668112955,-0.11988133037666004,-0.20816558632335502,0.026296509228260934,0.07657359852286134,0.019399654837502153,-0.08300264731113544,0.017147696243930616,0.09736341169492707,0.25222360366487795,0.0783888973653286,-0.02211114528843903,-0.009725363487305374,-0.02399891699030756,0.1714879618226293,-0.04352153850038265,0.055525276477508795,0.06692585908909898,-0.0027007780338155207,0.0609840420591474,0.014958432731803861
0.26,-0.13566118536588911,-0.002826550926720142,-0.01597219293490146,0.03833311039899398,-0.08104692724216983,0.06231296182213557,-0.03418512891134445,0.050796916547166615,-0.022894527958123884,0.1380529044368107,-0.017679843778360987,-0.009794734637556063,-0.12101500798181053,-0.0842105073602667,-0.07970428502114299,-0.12991194022469796,0.2524120962387161,0.09642509377065672,-0.22552880556187016,0.1261549997499011,0.40406445776094846,-0.40724451402115625,-0.10615653421936322,0.06143104693171915,0.08051802222524565,0.05685761119798881,0.003503973024436554,0.020041938938670192,-0.003727939055420508,0.17366181636128447,-0.23123519834306938,-0.1081333769493911,-0.112345825014801,0.013653517288137854,0.08618196970807854,0.0614268339892061,-0.1102550556729243,0.20206275878975016,-0.14507874384688393,0.11274707306560056,-0.017991398772166135,0.0492493032972382,-0.027565325354044268,-0.10943325132076533,-0.034173605618030845,-0.0805031575769798,-0.2726685721599754,0.07097563865825744,-0.01502454076688638,0.007051029454706212,-0.017405203639207292,-0.14016485147516441,-0.07724067639146273,0.05413849298733149,0.07962616034935178,0.004630461146760242,-0.029465800510220134,0.2483333006335217
